order_id,date_order,customer_name,country,product_category,product_name,quantity,unit_price,total_amount,status
SO0141,2025-06-10 00:00:00,Tech Solutions,Colombia,Consultoría,Optimización de Procesos,9,929.66,8366.94,Sale
SO0273,2025-06-10 00:00:00,Tech Solutions,España,Soporte Técnico,Soporte 24/7 Mensual,13,974.32,12666.16,Sale
SO0277,2025-06-10 00:00:00,Empresa Alfa,México,Hardware,Servidor Dell PowerEdge,3,985.46,2956.38,Sale
SO0081,2025-06-11 00:00:00,Logística Express,Argentina,Servicios Cloud,Backup Cloud,11,1023.39,11257.29,Sale
SO0409,2025-06-11 00:00:00,Logística Express,Argentina,Licencias Software,Licencia Windows Server,10,172.86,1728.6,Cancelled
SO0728,2025-06-11 00:00:00,Grupo Constructor,Argentina,Servicios Cloud,Migración de Servidores,13,989.25,12860.25,Sale
SO0231,2025-06-12 00:00:00,Consultoría Global,Chile,Servicios Cloud,Suscripción Anual AWS,8,403.77,3230.16,Draft
SO0331,2025-06-12 00:00:00,Grupo Constructor,Colombia,Hardware,Switch Cisco,19,1341.4,25486.6,Sale
SO0402,2025-06-12 00:00:00,Industrias XYZ,Perú,Servicios Cloud,Suscripción Anual AWS,12,731.05,8772.6,Sale
SO0634,2025-06-12 00:00:00,Grupo Constructor,Colombia,Licencias Software,Odoo Enterprise (50 Users),1,299.88,299.88,Sale
SO0874,2025-06-13 00:00:00,Startup Innova,Perú,Hardware,Portátil Lenovo ThinkPad,4,709.12,2836.48,Sale
SO0069,2025-06-14 00:00:00,Empresa Alfa,Argentina,Servicios Cloud,Suscripción Anual AWS,20,732.32,14646.4,Sale
SO0355,2025-06-14 00:00:00,Empresa Alfa,Argentina,Consultoría,Optimización de Procesos,12,283.15,3397.8,Cancelled
SO0408,2025-06-14 00:00:00,Startup Innova,Colombia,Licencias Software,Antivirus Corporativo,12,1453.08,17436.96,Sale
SO0627,2025-06-14 00:00:00,Startup Innova,Chile,Soporte Técnico,Bolsa de 10h,16,356.13,5698.08,Cancelled
SO0787,2025-06-14 00:00:00,Comercial Sur,España,Consultoría,Diseño de Arquitectura,2,324.01,648.02,Sale
SO0050,2025-06-15 00:00:00,Tech Solutions,México,Soporte Técnico,Soporte 24/7 Mensual,5,931.06,4655.3,Sale
SO0632,2025-06-15 00:00:00,Consultoría Global,España,Consultoría,Diseño de Arquitectura,17,343.63,5841.71,Sale
SO0707,2025-06-15 00:00:00,Consultoría Global,Argentina,Licencias Software,Odoo Enterprise (50 Users),2,475.85,951.7,Cancelled
SO0368,2025-06-16 00:00:00,Empresa Alfa,Colombia,Licencias Software,Odoo Enterprise (50 Users),16,942.26,15076.16,Sale
SO0414,2025-06-16 00:00:00,Logística Express,Colombia,Hardware,Servidor Dell PowerEdge,15,1152.4,17286.0,Sale
SO0166,2025-06-17 00:00:00,Empresa Alfa,Chile,Consultoría,Auditoría de Seguridad,15,809.9,12148.5,Draft
SO0253,2025-06-17 00:00:00,Logística Express,España,Soporte Técnico,Bolsa de 10h,19,194.63,3697.97,Sale
SO0349,2025-06-19 00:00:00,Industrias XYZ,Perú,Servicios Cloud,Suscripción Anual AWS,16,747.6,11961.6,Cancelled
SO0587,2025-06-19 00:00:00,Comercial Sur,Colombia,Hardware,Switch Cisco,9,1289.1,11601.9,Sale
SO0780,2025-06-19 00:00:00,Consultoría Global,España,Licencias Software,Antivirus Corporativo,8,1322.27,10578.16,Sale
SO0445,2025-06-20 00:00:00,Industrias XYZ,Colombia,Licencias Software,Odoo Enterprise (50 Users),11,1453.1,15984.1,Sale
SO0594,2025-06-21 00:00:00,Empresa Alfa,Colombia,Servicios Cloud,Migración de Servidores,4,1434.82,5739.28,Sale
SO0614,2025-06-21 00:00:00,Consultoría Global,Colombia,Servicios Cloud,Suscripción Anual AWS,3,778.38,2335.14,Sale
SO0665,2025-06-21 00:00:00,Comercial Sur,México,Servicios Cloud,Suscripción Anual AWS,12,1342.56,16110.72,Draft
SO0966,2025-06-21 00:00:00,Grupo Constructor,Colombia,Licencias Software,Odoo Enterprise (50 Users),10,219.59,2195.9,Cancelled
SO0079,2025-06-22 00:00:00,Grupo Constructor,México,Consultoría,Optimización de Procesos,2,872.2,1744.4,Sale
SO0608,2025-06-22 00:00:00,Startup Innova,Colombia,Licencias Software,Antivirus Corporativo,18,669.98,12059.64,Sale
SO0631,2025-06-22 00:00:00,Empresa Alfa,Colombia,Licencias Software,Licencia Windows Server,4,78.01,312.04,Draft
SO0397,2025-06-23 00:00:00,Startup Innova,Perú,Consultoría,Optimización de Procesos,14,1168.85,16363.9,Sale
SO0142,2025-06-24 00:00:00,Industrias XYZ,Chile,Servicios Cloud,Backup Cloud,3,778.63,2335.89,Sale
SO0386,2025-06-24 00:00:00,Comercial Sur,España,Soporte Técnico,Bolsa de 50h,10,277.64,2776.4,Sale
SO0842,2025-06-24 00:00:00,Grupo Constructor,México,Servicios Cloud,Suscripción Anual AWS,4,767.56,3070.24,Cancelled
SO0985,2025-06-24 00:00:00,Comercial Sur,Chile,Servicios Cloud,Backup Cloud,18,1391.51,25047.18,Cancelled
SO0055,2025-06-25 00:00:00,Tech Solutions,Chile,Hardware,Servidor Dell PowerEdge,9,199.4,1794.6,Sale
SO0295,2025-06-25 00:00:00,Industrias XYZ,España,Hardware,Switch Cisco,8,475.45,3803.6,Sale
SO0415,2025-06-27 00:00:00,Tech Solutions,México,Hardware,Servidor Dell PowerEdge,20,230.08,4601.6,Sale
SO0978,2025-06-27 00:00:00,Grupo Constructor,Colombia,Soporte Técnico,Soporte 24/7 Mensual,6,544.68,3268.08,Sale
SO0359,2025-06-28 00:00:00,Industrias XYZ,Perú,Consultoría,Diseño de Arquitectura,15,889.49,13342.35,Cancelled
SO0675,2025-06-28 00:00:00,Consultoría Global,Chile,Consultoría,Optimización de Procesos,15,229.46,3441.9,Sale
SO0302,2025-06-30 00:00:00,Consultoría Global,España,Servicios Cloud,Suscripción Anual AWS,18,1460.49,26288.82,Sale
SO0304,2025-06-30 00:00:00,Tech Solutions,Perú,Hardware,Portátil Lenovo ThinkPad,4,69.64,278.56,Sale
SO0553,2025-06-30 00:00:00,Logística Express,Perú,Servicios Cloud,Suscripción Anual AWS,16,382.84,6125.44,Draft
SO0316,2025-07-01 00:00:00,Logística Express,Colombia,Servicios Cloud,Suscripción Anual AWS,8,1336.15,10689.2,Sale
SO0721,2025-07-01 00:00:00,Empresa Alfa,Perú,Servicios Cloud,Migración de Servidores,2,798.46,1596.92,Sale
SO0247,2025-07-03 00:00:00,Grupo Constructor,España,Consultoría,Auditoría de Seguridad,4,589.48,2357.92,Cancelled
SO0769,2025-07-04 00:00:00,Consultoría Global,México,Licencias Software,Odoo Enterprise (50 Users),12,1365.44,16385.28,Cancelled
SO0864,2025-07-04 00:00:00,Comercial Sur,España,Consultoría,Auditoría de Seguridad,4,1095.44,4381.76,Sale
SO0936,2025-07-04 00:00:00,Tech Solutions,España,Licencias Software,Licencia Windows Server,15,683.58,10253.7,Sale
SO0175,2025-07-05 00:00:00,Logística Express,Chile,Consultoría,Auditoría de Seguridad,14,1102.08,15429.12,Sale
SO0564,2025-07-05 00:00:00,Industrias XYZ,Perú,Licencias Software,Odoo Enterprise (50 Users),16,1404.22,22467.52,Cancelled
SO0755,2025-07-05 00:00:00,Tech Solutions,México,Licencias Software,Licencia Windows Server,7,831.72,5822.04,Draft
SO0541,2025-07-06 00:00:00,Grupo Constructor,Chile,Soporte Técnico,Soporte 24/7 Mensual,5,361.33,1806.65,Sale
SO0892,2025-07-06 00:00:00,Consultoría Global,Colombia,Hardware,Servidor Dell PowerEdge,16,638.29,10212.64,Sale
SO0058,2025-07-07 00:00:00,Logística Express,Perú,Hardware,Portátil Lenovo ThinkPad,7,381.72,2672.04,Sale
SO0317,2025-07-07 00:00:00,Empresa Alfa,Perú,Hardware,Switch Cisco,15,1368.97,20534.55,Cancelled
SO0551,2025-07-07 00:00:00,Empresa Alfa,México,Licencias Software,Licencia Windows Server,8,1055.2,8441.6,Sale
SO0700,2025-07-07 00:00:00,Grupo Constructor,México,Consultoría,Diseño de Arquitectura,1,533.73,533.73,Sale
SO0595,2025-07-08 00:00:00,Grupo Constructor,Perú,Licencias Software,Licencia Windows Server,20,1028.21,20564.2,Sale
SO0774,2025-07-08 00:00:00,Startup Innova,Colombia,Consultoría,Optimización de Procesos,9,717.02,6453.18,Sale
SO0836,2025-07-08 00:00:00,Tech Solutions,Argentina,Consultoría,Optimización de Procesos,12,1132.52,13590.24,Cancelled
SO0146,2025-07-09 00:00:00,Comercial Sur,Chile,Soporte Técnico,Bolsa de 50h,16,1422.82,22765.12,Sale
SO0901,2025-07-09 00:00:00,Comercial Sur,Chile,Hardware,Servidor Dell PowerEdge,19,117.73,2236.87,Sale
SO0018,2025-07-10 00:00:00,Logística Express,Chile,Hardware,Servidor Dell PowerEdge,17,1107.47,18826.99,Sale
SO0044,2025-07-10 00:00:00,Comercial Sur,Perú,Licencias Software,Odoo Enterprise (50 Users),7,750.43,5253.01,Sale
SO0093,2025-07-10 00:00:00,Empresa Alfa,Chile,Licencias Software,Licencia Windows Server,6,708.2,4249.2,Draft
SO0114,2025-07-10 00:00:00,Consultoría Global,España,Servicios Cloud,Suscripción Anual AWS,19,884.52,16805.88,Sale
SO0482,2025-07-10 00:00:00,Grupo Constructor,Perú,Soporte Técnico,Soporte 24/7 Mensual,2,54.0,108.0,Cancelled
SO0712,2025-07-10 00:00:00,Comercial Sur,Perú,Consultoría,Optimización de Procesos,18,739.78,13316.04,Sale
SO0764,2025-07-10 00:00:00,Consultoría Global,Chile,Hardware,Servidor Dell PowerEdge,6,528.43,3170.58,Cancelled
SO0790,2025-07-10 00:00:00,Tech Solutions,Argentina,Consultoría,Auditoría de Seguridad,2,889.52,1779.04,Sale
SO0323,2025-07-11 00:00:00,Startup Innova,Argentina,Hardware,Portátil Lenovo ThinkPad,6,300.04,1800.24,Draft
SO0804,2025-07-11 00:00:00,Consultoría Global,Argentina,Consultoría,Optimización de Procesos,18,253.71,4566.78,Draft
SO0082,2025-07-12 00:00:00,Startup Innova,Chile,Consultoría,Optimización de Procesos,17,769.57,13082.69,Sale
SO0237,2025-07-12 00:00:00,Logística Express,México,Licencias Software,Odoo Enterprise (50 Users),12,1103.41,13240.92,Sale
SO0738,2025-07-12 00:00:00,Comercial Sur,España,Soporte Técnico,Bolsa de 10h,15,147.33,2209.95,Draft
SO0479,2025-07-13 00:00:00,Startup Innova,México,Licencias Software,Antivirus Corporativo,8,237.67,1901.36,Sale
SO0519,2025-07-13 00:00:00,Empresa Alfa,Colombia,Licencias Software,Odoo Enterprise (50 Users),5,371.67,1858.35,Cancelled
SO0097,2025-07-14 00:00:00,Industrias XYZ,Chile,Consultoría,Diseño de Arquitectura,10,1396.59,13965.9,Cancelled
SO0279,2025-07-14 00:00:00,Consultoría Global,Argentina,Consultoría,Optimización de Procesos,7,694.5,4861.5,Sale
SO0405,2025-07-14 00:00:00,Startup Innova,Perú,Servicios Cloud,Migración de Servidores,14,1032.25,14451.5,Sale
SO0438,2025-07-15 00:00:00,Comercial Sur,Perú,Consultoría,Optimización de Procesos,2,863.01,1726.02,Cancelled
SO0566,2025-07-15 00:00:00,Consultoría Global,España,Soporte Técnico,Soporte 24/7 Mensual,7,161.24,1128.68,Sale
SO0083,2025-07-16 00:00:00,Grupo Constructor,Perú,Consultoría,Diseño de Arquitectura,11,1215.18,13366.98,Sale
SO0818,2025-07-16 00:00:00,Grupo Constructor,España,Hardware,Portátil Lenovo ThinkPad,3,447.13,1341.39,Draft
SO0850,2025-07-16 00:00:00,Comercial Sur,Argentina,Servicios Cloud,Backup Cloud,11,471.47,5186.17,Cancelled
SO0263,2025-07-17 00:00:00,Startup Innova,España,Hardware,Portátil Lenovo ThinkPad,2,542.41,1084.82,Draft
SO0863,2025-07-17 00:00:00,Grupo Constructor,Chile,Licencias Software,Licencia Windows Server,14,745.43,10436.02,Sale
SO1000,2025-07-17 00:00:00,Logística Express,Perú,Soporte Técnico,Bolsa de 10h,19,201.04,3819.76,Sale
SO0480,2025-07-18 00:00:00,Industrias XYZ,Argentina,Licencias Software,Licencia Windows Server,1,832.71,832.71,Sale
SO0534,2025-07-18 00:00:00,Startup Innova,México,Licencias Software,Odoo Enterprise (50 Users),5,121.48,607.4,Sale
SO0204,2025-07-19 00:00:00,Empresa Alfa,Argentina,Licencias Software,Licencia Windows Server,6,593.97,3563.82,Draft
SO0554,2025-07-19 00:00:00,Consultoría Global,Argentina,Servicios Cloud,Migración de Servidores,14,1212.03,16968.42,Sale
SO0027,2025-07-20 00:00:00,Comercial Sur,Argentina,Licencias Software,Licencia Windows Server,15,1223.14,18347.1,Cancelled
SO0574,2025-07-20 00:00:00,Consultoría Global,España,Hardware,Switch Cisco,18,648.28,11669.04,Sale
SO0692,2025-07-20 00:00:00,Empresa Alfa,Perú,Licencias Software,Odoo Enterprise (50 Users),15,662.99,9944.85,Sale
SO0108,2025-07-21 00:00:00,Comercial Sur,Argentina,Servicios Cloud,Suscripción Anual AWS,20,491.71,9834.2,Sale
SO0267,2025-07-22 00:00:00,Startup Innova,Argentina,Servicios Cloud,Backup Cloud,13,256.97,3340.61,Sale
SO0907,2025-07-22 00:00:00,Tech Solutions,México,Hardware,Switch Cisco,2,1198.11,2396.22,Cancelled
SO0060,2025-07-23 00:00:00,Industrias XYZ,Argentina,Consultoría,Diseño de Arquitectura,20,613.71,12274.2,Sale
SO0176,2025-07-23 00:00:00,Comercial Sur,Chile,Hardware,Portátil Lenovo ThinkPad,4,452.97,1811.88,Sale
SO0243,2025-07-23 00:00:00,Grupo Constructor,México,Soporte Técnico,Soporte 24/7 Mensual,16,567.7,9083.2,Sale
SO0678,2025-07-23 00:00:00,Grupo Constructor,España,Soporte Técnico,Bolsa de 10h,13,1139.91,14818.83,Sale
SO0998,2025-07-23 00:00:00,Consultoría Global,Chile,Soporte Técnico,Bolsa de 50h,11,413.08,4543.88,Sale
SO0152,2025-07-24 00:00:00,Startup Innova,Argentina,Consultoría,Optimización de Procesos,16,1312.06,20992.96,Sale
SO0161,2025-07-24 00:00:00,Grupo Constructor,Chile,Hardware,Portátil Lenovo ThinkPad,11,485.27,5337.97,Sale
SO0548,2025-07-24 00:00:00,Startup Innova,Perú,Soporte Técnico,Bolsa de 10h,4,118.09,472.36,Sale
SO0810,2025-07-24 00:00:00,Consultoría Global,Argentina,Licencias Software,Odoo Enterprise (50 Users),4,269.87,1079.48,Sale
SO0139,2025-07-25 00:00:00,Logística Express,México,Hardware,Switch Cisco,3,888.59,2665.77,Sale
SO0335,2025-07-25 00:00:00,Logística Express,Perú,Hardware,Switch Cisco,1,1299.62,1299.62,Cancelled
SO0569,2025-07-25 00:00:00,Logística Express,España,Servicios Cloud,Migración de Servidores,4,78.91,315.64,Sale
SO0722,2025-07-25 00:00:00,Startup Innova,Perú,Hardware,Switch Cisco,20,535.89,10717.8,Draft
SO0120,2025-07-26 00:00:00,Comercial Sur,Chile,Consultoría,Auditoría de Seguridad,16,80.04,1280.64,Sale
SO0205,2025-07-26 00:00:00,Logística Express,Chile,Soporte Técnico,Bolsa de 10h,16,1090.73,17451.68,Cancelled
SO0299,2025-07-26 00:00:00,Industrias XYZ,Colombia,Servicios Cloud,Suscripción Anual AWS,14,1005.78,14080.92,Sale
SO0835,2025-07-26 00:00:00,Logística Express,Argentina,Licencias Software,Antivirus Corporativo,10,155.44,1554.4,Cancelled
SO0332,2025-07-27 00:00:00,Empresa Alfa,Perú,Consultoría,Optimización de Procesos,11,1283.79,14121.69,Draft
SO0590,2025-07-27 00:00:00,Consultoría Global,Perú,Hardware,Portátil Lenovo ThinkPad,19,76.79,1459.01,Sale
SO0655,2025-07-27 00:00:00,Startup Innova,Argentina,Consultoría,Diseño de Arquitectura,16,1087.08,17393.28,Draft
SO0011,2025-07-28 00:00:00,Startup Innova,Argentina,Consultoría,Optimización de Procesos,14,987.17,13820.38,Draft
SO0063,2025-07-28 00:00:00,Comercial Sur,Perú,Consultoría,Auditoría de Seguridad,5,972.75,4863.75,Cancelled
SO0887,2025-07-28 00:00:00,Industrias XYZ,Argentina,Licencias Software,Odoo Enterprise (50 Users),13,1183.21,15381.73,Sale
SO0991,2025-07-28 00:00:00,Consultoría Global,México,Consultoría,Diseño de Arquitectura,1,504.34,504.34,Sale
SO0089,2025-07-29 00:00:00,Consultoría Global,Perú,Hardware,Portátil Lenovo ThinkPad,10,151.34,1513.4,Cancelled
SO0255,2025-07-29 00:00:00,Comercial Sur,Colombia,Soporte Técnico,Bolsa de 10h,11,489.53,5384.83,Draft
SO0812,2025-07-29 00:00:00,Industrias XYZ,Argentina,Hardware,Servidor Dell PowerEdge,8,69.87,558.96,Sale
SO0701,2025-07-30 00:00:00,Grupo Constructor,Chile,Consultoría,Optimización de Procesos,8,439.06,3512.48,Sale
SO0964,2025-07-30 00:00:00,Comercial Sur,Argentina,Licencias Software,Licencia Windows Server,6,494.7,2968.2,Sale
SO0043,2025-07-31 00:00:00,Logística Express,España,Servicios Cloud,Migración de Servidores,3,698.48,2095.44,Draft
SO0503,2025-07-31 00:00:00,Industrias XYZ,México,Licencias Software,Odoo Enterprise (50 Users),14,1003.78,14052.92,Sale
SO0611,2025-07-31 00:00:00,Industrias XYZ,España,Licencias Software,Licencia Windows Server,1,211.52,211.52,Cancelled
SO0945,2025-07-31 00:00:00,Grupo Constructor,México,Soporte Técnico,Bolsa de 10h,11,873.7,9610.7,Sale
SO0668,2025-08-01 00:00:00,Logística Express,Chile,Soporte Técnico,Bolsa de 50h,12,1183.65,14203.8,Sale
SO0877,2025-08-01 00:00:00,Consultoría Global,Chile,Servicios Cloud,Migración de Servidores,3,708.19,2124.57,Sale
SO0068,2025-08-02 00:00:00,Industrias XYZ,Chile,Consultoría,Diseño de Arquitectura,17,605.74,10297.58,Sale
SO0677,2025-08-02 00:00:00,Startup Innova,España,Consultoría,Auditoría de Seguridad,12,347.09,4165.08,Sale
SO0765,2025-08-02 00:00:00,Comercial Sur,Perú,Servicios Cloud,Backup Cloud,14,87.21,1220.94,Sale
SO0921,2025-08-02 00:00:00,Tech Solutions,México,Consultoría,Diseño de Arquitectura,7,999.19,6994.33,Sale
SO0057,2025-08-03 00:00:00,Tech Solutions,Chile,Consultoría,Auditoría de Seguridad,6,1495.46,8972.76,Sale
SO0261,2025-08-03 00:00:00,Empresa Alfa,Colombia,Hardware,Portátil Lenovo ThinkPad,1,1438.7,1438.7,Sale
SO0441,2025-08-03 00:00:00,Logística Express,Perú,Consultoría,Optimización de Procesos,5,840.59,4202.95,Draft
SO0717,2025-08-03 00:00:00,Industrias XYZ,España,Consultoría,Auditoría de Seguridad,12,715.5,8586.0,Sale
SO0782,2025-08-03 00:00:00,Startup Innova,Argentina,Soporte Técnico,Soporte 24/7 Mensual,6,1068.13,6408.78,Draft
SO0934,2025-08-03 00:00:00,Grupo Constructor,Perú,Licencias Software,Antivirus Corporativo,2,1238.76,2477.52,Sale
SO0290,2025-08-04 00:00:00,Empresa Alfa,Chile,Consultoría,Diseño de Arquitectura,16,694.03,11104.48,Cancelled
SO0200,2025-08-05 00:00:00,Empresa Alfa,México,Licencias Software,Odoo Enterprise (50 Users),6,1489.54,8937.24,Sale
SO0334,2025-08-05 00:00:00,Tech Solutions,Argentina,Soporte Técnico,Soporte 24/7 Mensual,2,555.5,1111.0,Draft
SO0262,2025-08-06 00:00:00,Consultoría Global,Colombia,Soporte Técnico,Bolsa de 50h,1,629.08,629.08,Sale
SO0870,2025-08-06 00:00:00,Logística Express,España,Licencias Software,Odoo Enterprise (50 Users),5,320.96,1604.8,Sale
SO0085,2025-08-07 00:00:00,Consultoría Global,Chile,Consultoría,Auditoría de Seguridad,19,1108.65,21064.35,Sale
SO0391,2025-08-07 00:00:00,Industrias XYZ,Chile,Consultoría,Optimización de Procesos,17,246.72,4194.24,Sale
SO0498,2025-08-07 00:00:00,Comercial Sur,Perú,Hardware,Servidor Dell PowerEdge,2,1074.68,2149.36,Draft
SO0570,2025-08-08 00:00:00,Tech Solutions,Colombia,Soporte Técnico,Soporte 24/7 Mensual,17,1441.86,24511.62,Draft
SO0105,2025-08-09 00:00:00,Grupo Constructor,Argentina,Soporte Técnico,Bolsa de 10h,12,1353.26,16239.12,Sale
SO0676,2025-08-09 00:00:00,Tech Solutions,Colombia,Consultoría,Auditoría de Seguridad,13,235.75,3064.75,Cancelled
SO0036,2025-08-10 00:00:00,Startup Innova,Colombia,Hardware,Servidor Dell PowerEdge,1,449.44,449.44,Cancelled
SO0412,2025-08-10 00:00:00,Logística Express,Chile,Consultoría,Optimización de Procesos,7,775.09,5425.63,Sale
SO0733,2025-08-10 00:00:00,Grupo Constructor,Perú,Hardware,Portátil Lenovo ThinkPad,9,1424.75,12822.75,Sale
SO0913,2025-08-10 00:00:00,Grupo Constructor,México,Soporte Técnico,Bolsa de 10h,17,520.17,8842.89,Sale
SO0341,2025-08-11 00:00:00,Comercial Sur,Perú,Servicios Cloud,Suscripción Anual AWS,2,1150.28,2300.56,Cancelled
SO0563,2025-08-11 00:00:00,Startup Innova,México,Soporte Técnico,Bolsa de 10h,6,390.03,2340.18,Sale
SO0680,2025-08-11 00:00:00,Grupo Constructor,Perú,Soporte Técnico,Bolsa de 50h,12,332.19,3986.28,Sale
SO0954,2025-08-11 00:00:00,Consultoría Global,Colombia,Soporte Técnico,Bolsa de 50h,11,377.72,4154.92,Sale
SO0033,2025-08-12 00:00:00,Logística Express,México,Consultoría,Auditoría de Seguridad,19,210.61,4001.59,Draft
SO0352,2025-08-12 00:00:00,Logística Express,Perú,Consultoría,Diseño de Arquitectura,20,997.89,19957.8,Sale
SO0394,2025-08-12 00:00:00,Comercial Sur,Perú,Hardware,Portátil Lenovo ThinkPad,4,100.09,400.36,Sale
SO0468,2025-08-12 00:00:00,Tech Solutions,Chile,Hardware,Switch Cisco,17,631.79,10740.43,Sale
SO0638,2025-08-12 00:00:00,Grupo Constructor,Argentina,Soporte Técnico,Soporte 24/7 Mensual,7,487.87,3415.09,Sale
SO0840,2025-08-12 00:00:00,Empresa Alfa,España,Hardware,Switch Cisco,16,1322.53,21160.48,Cancelled
SO0542,2025-08-13 00:00:00,Industrias XYZ,Perú,Consultoría,Optimización de Procesos,6,650.12,3900.72,Sale
SO0858,2025-08-13 00:00:00,Comercial Sur,España,Licencias Software,Odoo Enterprise (50 Users),16,635.27,10164.32,Sale
SO0983,2025-08-13 00:00:00,Grupo Constructor,México,Hardware,Switch Cisco,11,1010.97,11120.67,Sale
SO0052,2025-08-14 00:00:00,Industrias XYZ,Chile,Soporte Técnico,Soporte 24/7 Mensual,1,970.15,970.15,Sale
SO0228,2025-08-14 00:00:00,Logística Express,Chile,Consultoría,Optimización de Procesos,13,549.59,7144.67,Sale
SO0492,2025-08-14 00:00:00,Consultoría Global,Argentina,Hardware,Portátil Lenovo ThinkPad,9,471.11,4239.99,Draft
SO0573,2025-08-14 00:00:00,Industrias XYZ,Colombia,Servicios Cloud,Backup Cloud,9,1102.37,9921.33,Draft
SO0757,2025-08-14 00:00:00,Grupo Constructor,México,Soporte Técnico,Soporte 24/7 Mensual,15,1445.27,21679.05,Sale
SO0980,2025-08-14 00:00:00,Tech Solutions,Perú,Consultoría,Auditoría de Seguridad,10,633.13,6331.3,Sale
SO0888,2025-08-15 00:00:00,Grupo Constructor,Colombia,Licencias Software,Odoo Enterprise (50 Users),3,564.54,1693.62,Cancelled
SO0958,2025-08-15 00:00:00,Consultoría Global,España,Licencias Software,Antivirus Corporativo,13,711.26,9246.38,Sale
SO0269,2025-08-16 00:00:00,Industrias XYZ,Argentina,Consultoría,Optimización de Procesos,16,1497.2,23955.2,Sale
SO0311,2025-08-16 00:00:00,Industrias XYZ,Colombia,Licencias Software,Antivirus Corporativo,1,238.38,238.38,Sale
SO0596,2025-08-16 00:00:00,Empresa Alfa,Argentina,Soporte Técnico,Soporte 24/7 Mensual,20,622.5,12450.0,Sale
SO0709,2025-08-16 00:00:00,Consultoría Global,México,Soporte Técnico,Soporte 24/7 Mensual,8,957.36,7658.88,Sale
SO0571,2025-08-17 00:00:00,Tech Solutions,Perú,Servicios Cloud,Suscripción Anual AWS,8,584.76,4678.08,Sale
SO0174,2025-08-18 00:00:00,Grupo Constructor,Chile,Hardware,Portátil Lenovo ThinkPad,7,774.53,5421.71,Draft
SO0393,2025-08-18 00:00:00,Tech Solutions,España,Licencias Software,Antivirus Corporativo,6,1411.35,8468.1,Sale
SO0483,2025-08-18 00:00:00,Industrias XYZ,Argentina,Hardware,Portátil Lenovo ThinkPad,7,725.2,5076.4,Sale
SO0133,2025-08-19 00:00:00,Tech Solutions,Argentina,Consultoría,Optimización de Procesos,3,1039.0,3117.0,Sale
SO0687,2025-08-19 00:00:00,Consultoría Global,Chile,Licencias Software,Odoo Enterprise (50 Users),9,1034.0,9306.0,Sale
SO0727,2025-08-19 00:00:00,Industrias XYZ,México,Hardware,Switch Cisco,16,50.27,804.32,Sale
SO0016,2025-08-20 00:00:00,Tech Solutions,Argentina,Licencias Software,Odoo Enterprise (50 Users),3,308.02,924.06,Draft
SO0309,2025-08-20 00:00:00,Startup Innova,México,Soporte Técnico,Soporte 24/7 Mensual,20,1209.87,24197.4,Draft
SO0112,2025-08-21 00:00:00,Industrias XYZ,Colombia,Hardware,Portátil Lenovo ThinkPad,18,163.57,2944.26,Sale
SO0602,2025-08-21 00:00:00,Comercial Sur,Chile,Servicios Cloud,Suscripción Anual AWS,16,432.53,6920.48,Draft
SO0609,2025-08-21 00:00:00,Logística Express,Chile,Soporte Técnico,Bolsa de 50h,9,737.84,6640.56,Draft
SO0618,2025-08-21 00:00:00,Empresa Alfa,España,Licencias Software,Odoo Enterprise (50 Users),1,1236.17,1236.17,Draft
SO0940,2025-08-21 00:00:00,Industrias XYZ,México,Hardware,Servidor Dell PowerEdge,14,1226.48,17170.72,Sale
SO0188,2025-08-22 00:00:00,Startup Innova,España,Hardware,Switch Cisco,17,1289.61,21923.37,Sale
SO0749,2025-08-22 00:00:00,Logística Express,Perú,Licencias Software,Antivirus Corporativo,16,334.74,5355.84,Sale
SO0072,2025-08-23 00:00:00,Comercial Sur,Argentina,Consultoría,Auditoría de Seguridad,11,219.2,2411.2,Sale
SO0565,2025-08-23 00:00:00,Consultoría Global,Chile,Servicios Cloud,Suscripción Anual AWS,8,989.91,7919.28,Cancelled
SO0598,2025-08-23 00:00:00,Comercial Sur,España,Consultoría,Diseño de Arquitectura,20,1439.8,28796.0,Sale
SO0838,2025-08-23 00:00:00,Grupo Constructor,Perú,Consultoría,Optimización de Procesos,5,764.34,3821.7,Sale
SO0935,2025-08-24 00:00:00,Tech Solutions,Perú,Licencias Software,Licencia Windows Server,13,1210.72,15739.36,Sale
SO0318,2025-08-25 00:00:00,Consultoría Global,España,Servicios Cloud,Backup Cloud,12,1214.82,14577.84,Sale
SO0365,2025-08-25 00:00:00,Startup Innova,Chile,Hardware,Switch Cisco,6,764.99,4589.94,Sale
SO0201,2025-08-26 00:00:00,Logística Express,Argentina,Hardware,Portátil Lenovo ThinkPad,7,1447.3,10131.1,Sale
SO0546,2025-08-27 00:00:00,Comercial Sur,España,Servicios Cloud,Suscripción Anual AWS,9,774.2,6967.8,Sale
SO0808,2025-08-27 00:00:00,Comercial Sur,Colombia,Soporte Técnico,Soporte 24/7 Mensual,4,692.51,2770.04,Sale
SO0620,2025-08-28 00:00:00,Startup Innova,Argentina,Licencias Software,Licencia Windows Server,5,761.19,3805.95,Sale
SO0970,2025-08-28 00:00:00,Empresa Alfa,México,Soporte Técnico,Bolsa de 10h,8,881.41,7051.28,Sale
